Tiempo ,YAW,PITCH,E_YAW,E_PITCH
41.1,15.214,0.003,0.0,-9.28
41.12,15.214,0.003,0.0,-9.267
41.14,15.214,0.003,0.0,-9.253
41.16,15.214,0.003,0.0,-9.24
41.18,15.214,0.003,0.0,-9.227
41.2,15.214,0.003,0.0,-9.213
41.22,15.214,0.003,0.0,-9.2
41.24,15.214,0.003,0.0,-9.187
41.26,15.214,0.003,0.0,-9.173
41.28,15.214,0.003,0.0,-9.16
41.3,15.214,0.003,0.0,-9.147
41.32,15.214,0.003,0.0,-9.133
41.34,15.214,0.003,0.0,-9.12
41.36,15.214,0.003,0.0,-9.107
41.38,15.214,0.003,0.0,-9.093
41.4,15.214,0.003,0.0,-9.08
41.42,15.214,0.003,0.0,-9.067
41.44,15.214,0.003,0.0,-9.053
41.46,15.214,0.003,0.0,-9.04
41.48,15.214,0.003,0.0,-9.027
41.5,15.214,0.003,0.0,-9.013
41.52,15.214,0.003,0.0,-9.0
41.54,15.214,0.003,0.0,-8.987
41.56,15.214,0.003,0.0,-8.973
41.58,15.214,0.003,0.0,-8.96
41.6,15.214,0.003,0.0,-8.947
41.62,15.214,0.003,0.0,-8.933
41.64,15.214,0.003,0.0,-8.92
